"title","popularity","weighted_average","score","bag_of_words"
"The Adventures of Elmo in Grouchland","0.005332778887401377","0.4194117689325849","0.17096437490547478","family adventure comedy fantasy elmo loves his fuzzy wellworn blue blanket more than anything in the whole world however when elmos blanket gets sucked through a colorful swirling tunnel into grouchland the yuckiest place on earth elmo goes on an adventure to grouchland to retrieve his prized possession "
"The Day the Earth Blew Up: A Looney Tunes Movie","0.004222005419646266","0.42107521818601357","0.17096329052619322","animation comedy science fiction porky and daffy the classic animated odd couple turn into unlikely heroes when their antics at the local bubble gum factory uncover a secret alien mind control plot against all odds the two are determined to save their town and the worldthat is if they dont drive each other crazy in the process "
"Naughty Neighbors","0.005511217651701958","0.41913710525865255","0.17096157269448223","romance mystery frank and betty are on a funfilled vacation after hearing mysterious conversations coming from the next room they conclude that their suspicious neighbors may be criminals "
"Rosewood","0.003649684251195367","0.4219229146628998","0.17095897641587712","drama history action thriller spurred by a white womans lie vigilantes destroy a black florida town and slay inhabitants in  "
"Longing","0.004523062034283449","0.4206081606081771","0.1709571014638409","comedy drama a business mogul runs into his old small town girlfriend while she is visiting the big city only to find out that they had a child together that he was unaware of "
"Manjummel Boys","0.0008859218086979645","0.42605560552125765","0.17095379529372184","adventure thriller drama manjummel boys based on a real story is about a bunch of friends who set out on a trip to kodaikanal and the events that occur there "
"The Jack in the Box: Awakening","0.005488324804963922","0.41914207717323904","0.17094982575227397","horror when a vintage jackinthebox is opened by a dying woman she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims "
"Plunderer","0.005228036273558857","0.4195112469774891","0.17094132055513098","documentary “it’s not every day that you meet an old nazi” so begins american historian jonathan petropoulos recalling the day in  when he met bruno lohse who was hermann göring’s art agent in paris during world war ii in this riveting account petropoulos details lohse’s role in stealing countless masterpieces from prominent french and dutch families while evading meaningful punishment and continuing to deal art profitably for most of the rest of his life this explosively compelling tale calls the international art market to task for its continuing lack of regulation "
"A Place to Fight For","0.0013854876286115425","0.42527374450368405","0.17094079037864057","drama romance thriller greg is a police lieutenant he must collect informations on ecoactivists infiltrating them for months myriam a young free woman is fighting to save a forest from the building of a dam they meet and fall in love on the zone a beautiful life a joy that greg discovers despite the risks of being unmasked for each of them time is short soon everything will disappear "
"Suncoast","0.0015542047730644649","0.42501160635977064","0.17093716540774695","drama comedy while caring for her brother along with her audacious mother a teenager strikes up an unlikely friendship with an eccentric activist who is protesting one of the most landmark medical cases of all time "
